Zip Code,Year,zhvi_mid_tier,zhvi_bottom_tier,zhvi_top_tier,zori_rent_index,zhvi_sfr_only,zhvi_condo_only,zhvi_1_bed,zhvi_3_bed,zhvi_5plus_bed,perc_listings_price_cut,med_listings_price_cut_perc,med_doz_pending,market_temp_index,pct_sold_above_list,pct_sold_below_list,median_sale_to_list,for_sale_inventory,new_listings
93927,2024,561315.37,493105.32,647224.13,,561510.23,,,537812.49,642732.41,,,,57.67,,,,14.17,
93928,2018,,,,,,,,,,,,,50.0,,,,,
93928,2019,,,,,,,,,,,,,50.25,,,,,
93928,2020,,,,,,,,,,,,,65.83,,,,,
93928,2021,,,,,,,,,,,,,79.58,,,,,
93928,2022,,,,,,,,,,,,,65.67,,,,,
93928,2023,,,,,,,,,,,,,65.42,,,,,
93928,2024,,,,,,,,,,,,,57.67,,,,,
93930,2010,149168.67,87517.2,240702.06,,154197.39,,,145023.56,,,,,,,,,,
93930,2011,140177.65,85811.04,217040.39,,144388.64,,,135749.88,,,,,,,,,,
93930,2012,142407.86,90304.97,215707.8,,145986.82,,,137809.41,,,,,,,,,,
93930,2013,172161.74,114927.3,251480.19,,175691.76,,,166868.75,,,,,,,,,,
93930,2014,218456.23,151257.71,306201.48,,222025.09,,,212006.24,,,,,,,,,,
93930,2015,252075.41,179698.21,343806.23,,255992.64,,,244718.77,,,,,,,,,,
93930,2016,278476.73,204121.03,373343.96,,282380.2,190960.97,,270042.06,,,,,,,,,,
93930,2017,300088.58,225716.39,396155.55,,303703.01,203918.2,,291348.08,,,,,,,,,,
93930,2018,319348.44,244549.6,416725.21,,322540.95,209622.9,,309739.8,,,,,50.0,,,,18.4,
93930,2019,338518.2,263486.18,435665.88,,340801.0,226435.36,,327396.49,427501.97,,,,50.25,,,,20.33,
93930,2020,359744.86,289961.15,456119.63,,361348.94,264612.06,,348937.59,442111.12,,,,65.83,,,,14.33,
93930,2021,431248.87,349845.5,542261.45,,433882.94,295809.21,,420379.66,550859.71,,,,79.58,,,,18.58,
93930,2022,497665.27,412042.07,614119.39,,500672.62,342564.6,,487103.77,635478.46,,,,65.67,,,,19.08,
93930,2023,499471.56,419543.04,610433.55,,502440.41,338651.18,,488227.46,630864.33,,,,65.42,,,,16.5,
93930,2024,522538.08,443212.45,632106.17,,525547.71,343272.77,,510961.36,659126.36,,,,57.67,,,,16.5,
93932,2010,,,,,,,,,,,,,,,,,,
93932,2011,,,,,,,,,,,,,,,,,,
93932,2012,,,,,,,,,,,,,,,,,,
93932,2013,,,,,,,,,,,,,,,,,,
93932,2014,,,,,,,,,,,,,,,,,,
93932,2015,,,,,,,,,,,,,,,,,,
93932,2016,522073.13,,992312.14,,520315.57,,,,,,,,,,,,,
93932,2017,547948.18,,1008403.76,,546112.92,,,,,,,,,,,,,
93932,2018,604238.46,,1067721.44,,602218.4,,,,,,,,50.0,,,,,
93932,2019,633641.29,,1102480.53,,631527.8,,,,,,,,50.25,,,,,
93932,2020,647540.65,,1083641.02,,647915.28,,,,,,,,65.83,,,,,
93932,2021,790091.91,,1310275.52,,785000.74,,,,,,,,79.58,,,,,
93932,2022,851046.09,,1363028.09,,846757.81,,,,,,,,65.67,,,,,
93932,2023,815292.51,,1232921.22,,814977.98,,,,,,,,65.42,,,,,
93932,2024,815639.0,,1189719.21,,817836.19,,,,,,,,57.67,,,,,
93933,2010,397553.28,235961.93,558295.67,,412791.32,222136.51,,388991.9,,,,,,,,,,
93933,2011,362467.87,222538.91,514143.47,,377714.54,188685.38,,352213.88,,,,,,,,,,
93933,2012,343636.61,214719.82,476265.66,,356940.19,186741.53,,333566.21,,,,,,,,,,
93933,2013,393575.48,252739.52,532618.79,,406199.86,227115.98,,384967.17,,,,,,,,,,
93933,2014,463089.41,306757.33,609641.28,,475269.69,285752.0,,453719.11,,,,,,,,,,
93933,2015,491812.18,331751.5,641824.51,,503708.67,311445.8,,481570.85,,,,,,,,,,
93933,2016,532721.17,365169.0,691022.27,,545009.22,348236.58,,521597.24,,,,,,,,,,
93933,2017,575196.03,399881.45,736681.53,,587189.35,383732.99,,563258.21,,,,,,,,,,
93933,2018,613966.17,431404.23,780352.03,,625422.82,420469.01,,599633.69,,,,,55.67,,,,42.9,18.5
93933,2019,642814.59,459943.3,815895.75,,652862.13,447873.71,,625768.69,,,,,52.25,,,,43.42,16.0
93933,2020,673804.11,506554.04,854215.44,,683999.19,508402.49,,658494.42,,,,,72.67,,,,44.17,17.17
93933,2021,785227.72,611142.95,993333.28,,799543.34,541076.09,,765467.49,,,,,96.6,,,,26.42,17.58
93933,2022,874315.43,699589.15,1119915.61,2927.61,891417.08,600411.75,,851897.39,1316230.27,0.21,,,59.6,,,,36.33,16.08
93933,2023,873002.54,716117.99,1110886.28,3031.05,889513.23,572141.53,,851604.73,1295489.6,0.16,,,66.33,,,,27.67,10.75
93933,2024,912395.93,759163.34,1150026.51,3188.49,928025.6,567044.26,,888901.04,1346857.31,0.22,,,62.92,,,,37.58,13.83
93940,2010,592397.0,322552.7,1069364.53,,661467.3,311891.86,310449.29,613282.44,1062882.74,,,,,,,,,
93940,2011,514637.31,280970.64,931255.27,,577671.11,255972.49,237312.81,539956.81,978742.49,,,,,,,,,
93940,2012,502532.73,276134.69,886141.96,,563033.91,245659.58,220462.5,529035.33,960796.58,,,,,,,,,
93940,2013,558270.59,316250.11,954873.21,,621561.72,287528.15,256763.75,585959.46,1043902.81,,,,,,,,,
93940,2014,627359.52,367327.63,1046109.56,,695938.17,334267.28,304530.93,654958.1,1133241.54,,,,,,,,,
93940,2015,665499.16,394096.26,1098713.03,,736918.82,358306.95,328711.88,694638.89,1209072.63,,,,,,,,,
93940,2016,719030.76,431319.2,1172021.61,1703.3,793701.41,392412.31,359207.46,751175.97,1311694.99,,,,,,,,,
93940,2017,764776.08,465969.21,1220018.55,1781.85,840864.76,421980.6,386881.88,799018.21,1376231.05,,,,,,,,,
93940,2018,813607.42,502431.37,1286064.44,1905.01,891840.58,456913.08,421798.64,851928.06,1461388.61,0.2,,,52.42,,,,125.7,36.9
93940,2019,838917.68,526272.44,1322031.69,1991.14,919532.74,474253.1,436367.12,881080.6,1531993.44,0.19,,,50.0,,,,122.33,29.17
93940,2020,866717.64,569625.51,1324553.49,2053.44,933897.72,504316.11,470357.42,899657.72,1535278.55,0.14,,,66.08,,,,82.33,26.33
93940,2021,1013478.16,661532.76,1548368.98,2173.45,1094889.19,546348.38,495059.89,1071547.18,1875898.97,0.11,,,76.83,,,,74.58,33.83
93940,2022,1154547.23,763311.67,1764397.27,2367.85,1245591.78,635670.06,575580.29,1227029.54,2166696.37,0.18,,,66.75,,,,55.58,23.17
93940,2023,1163674.55,777350.66,1754821.93,2506.37,1255536.44,643846.05,582532.82,1243710.41,2188896.9,0.17,,,69.17,,,,51.75,19.25
93940,2024,1195517.85,805426.53,1788584.13,2602.2,1290473.39,660769.22,588674.09,1287758.74,2232678.09,0.2,,,53.83,,,,64.42,20.83
93950,2010,673026.09,502192.31,1135236.36,,675532.27,499036.49,480271.05,726399.79,950055.01,,,,,,,,,
93950,2011,590348.83,445617.62,1001684.52,,593487.82,442989.16,398375.32,636354.45,912348.52,,,,,,,,,
93950,2012,567477.03,414674.52,942754.29,,571212.16,431339.13,368345.5,612414.73,866190.91,,,,,,,,,
93950,2013,636193.18,435337.9,1017703.79,,641423.03,477208.91,420310.57,683323.76,936502.21,,,,,,,,,
93950,2014,718589.02,492666.3,1129162.31,,725106.41,531842.74,484326.4,762303.01,1058378.34,,,,,,,,,
93950,2015,787272.6,518328.57,1231132.44,,795463.12,574177.17,541192.8,830193.17,1183746.05,,,,,,,,,
93950,2016,871451.99,578191.72,1343442.24,,880761.7,631152.58,622474.24,917238.01,1310751.03,,,,,,,,,
93950,2017,930615.18,626009.85,1420801.98,,940942.52,680154.36,683536.61,976959.7,1392749.55,,,,,,,,,
93950,2018,977236.0,660002.54,1481131.77,,988756.95,717600.4,736273.58,1024448.87,1450944.94,,,,50.0,,,,51.7,
93950,2019,990602.68,675216.25,1492353.99,2155.01,1002652.04,731174.85,755384.16,1039401.78,1465772.3,,,,47.08,,,,67.75,
93950,2020,1018910.13,725810.08,1505046.21,2263.16,1030048.53,771508.15,828810.76,1062107.32,1447033.74,,,,58.42,,,,55.83,
93950,2021,1201784.59,865075.86,1779959.41,2460.73,1218163.93,826582.74,916046.34,1270075.54,1816440.56,,,,72.82,,,,37.08,
93950,2022,1409487.57,1022730.15,2096974.58,2626.83,1429969.04,950441.5,1039040.05,1495147.95,2205229.85,,,,62.1,,,,29.83,
93950,2023,1411176.67,1042935.06,2066162.46,2790.51,1431841.86,956411.18,1016854.73,1502551.53,2195221.5,,,,58.5,,,,26.5,
93950,2024,1449889.82,1092270.28,2085830.71,2864.3,1471755.8,999010.47,997671.26,1550655.51,2250568.74,0.21,,,47.73,,,,33.83,
93953,2010,1307837.07,640824.24,3240465.73,,1353967.55,683513.19,,1154229.97,3974183.97,,,,,,,,,
93953,2011,1236000.18,602977.43,3101890.0,,1282681.37,629676.97,,1076882.31,3887533.94,,,,,,,,,
93953,2012,1160901.46,583997.75,2997503.07,,1206746.99,584503.09,,1003988.46,3769622.84,,,,,,,,,
93953,2013,1199044.26,631777.59,3057805.33,,1246155.39,613372.11,,1054517.24,3867370.15,,,,,,,,,
93953,2014,1303249.89,700947.7,3294963.17,,1353238.33,676421.99,,1146224.73,4192754.17,,,,,,,,,
93953,2015,1403795.21,763836.97,3482512.79,,1454495.54,725919.49,,1234820.67,4419108.26,,,,,,,,,
93953,2016,1527419.62,836346.07,3781904.58,,1580426.25,773510.27,,1334970.59,4908750.18,,,,,,,,,
93953,2017,1599576.03,895748.21,3902704.09,,1653375.57,801783.17,,1396209.0,5146415.62,,,,,,,,,
93953,2018,1680895.16,954611.65,4077771.07,,1737847.54,852953.72,,1466786.09,5360970.01,,,,38.58,,,,78.0,
93953,2019,1760847.28,1005416.91,4253590.55,,1820697.11,871772.63,,1536713.67,5603263.83,,,,40.33,,,,77.0,
93953,2020,1811509.28,1073372.99,4376985.12,,1871686.48,915569.93,,1589909.11,5571161.47,,,,49.42,,,,61.33,
93953,2021,2204748.7,1355113.22,5266267.85,,2279467.95,989217.45,,1931043.48,7019770.14,,,,58.1,,,,31.17,
93953,2022,2628830.98,1617338.51,6117009.68,,2718465.47,1134844.96,,2296042.13,8081255.74,,,,54.17,,,,21.0,
93953,2023,2653654.13,1675627.52,5998415.41,,2743738.4,1155216.6,,2325244.71,7900707.79,0.17,,,51.36,,,,25.08,
93953,2024,2782584.13,1791762.62,6021718.36,,2870126.0,1146026.89,,2439912.08,7842273.83,0.22,,,45.83,,,,33.83,
93954,2018,,,,,,,,,,,,,50.0,,,,,
93954,2019,,,,,,,,,,,,,50.25,,,,,
93954,2020,,,,,,,,,,,,,65.83,,,,,
93954,2021,,,,,,,,,,,,,79.58,,,,,
93954,2022,,,,,,,,,,,,,65.67,,,,,
93954,2023,,,,,,,,,,,,,65.42,,,,,
93954,2024,,,,,,,,,,,,,57.67,,,,,
93955,2010,319039.48,205080.48,525208.42,,320940.39,230878.12,,330296.84,590055.28,,,,,,,,,
93955,2011,296710.53,191508.1,476549.59,,298572.2,191918.22,,307315.19,553637.17,,,,,,,,,
93955,2012,295875.75,192938.83,458413.92,,297334.42,214822.91,,305918.94,521889.3,,,,,,,,,
93955,2013,354521.54,241125.11,525683.23,,357267.37,246113.41,,366316.82,578931.15,,,,,,,,,
93955,2014,404904.13,283824.67,585001.61,,408055.17,295268.63,,416189.95,642522.48,,,,,,,,,
93955,2015,429443.83,305388.77,613084.9,,432689.85,320888.03,,440076.05,675545.3,,,,,,,,,
93955,2016,469944.04,339236.84,663956.74,,473268.95,355750.48,,480386.06,727443.27,,,,,,,,,
93955,2017,509211.84,374825.8,711163.11,,512781.26,399704.02,,519237.63,771692.41,,,,,,,,,
93955,2018,545614.5,409075.95,754719.01,,549459.98,432912.44,,556026.09,818791.36,,,,56.42,,,,42.2,
93955,2019,569885.83,432193.36,781348.34,,573738.55,455692.3,,580210.72,844279.3,,,,58.08,,,,44.0,
93955,2020,608063.92,480571.93,799516.12,,610729.82,530495.99,,616748.22,864839.47,,,,75.17,,,,32.0,
93955,2021,698205.41,556131.91,905485.02,,702952.79,560579.97,,712649.75,1019889.73,,,,82.09,,,,31.67,
93955,2022,787208.47,640285.54,1010662.72,2341.03,792535.72,643569.51,,803357.34,1176261.3,,,,71.67,,,,34.0,
93955,2023,785524.53,652105.9,999016.94,2488.27,790703.07,663619.17,,800445.93,1181360.1,,,,67.09,,,,25.17,9.9
93955,2024,824835.18,692484.7,1040066.84,2619.94,830443.47,665909.37,,841320.26,1249394.19,0.2,,,63.64,,,,33.5,13.08
93960,2010,174574.93,116014.95,234662.89,,178808.47,,,154523.26,227472.37,,,,,,,,,
93960,2011,171281.07,114419.31,225872.85,,175587.84,,,153083.02,215980.01,,,,,,,,,
93960,2012,169611.17,116435.45,223848.07,,173595.65,,,153686.17,213131.12,,,,,,,,,
93960,2013,200591.76,144255.97,257674.32,,205005.94,,,184710.97,240447.81,,,,,,,,,
93960,2014,258822.5,191716.12,323354.33,,264118.18,,,240167.04,304411.03,,,,,,,,,
93960,2015,301958.75,232499.62,367383.43,,307608.55,,,283969.54,348985.74,,,,,,,,,
93960,2016,338321.27,268185.14,404010.65,,344121.11,,,321409.97,384565.57,,,,,,,,,
93960,2017,363212.27,292362.72,430691.22,,369005.52,,,345327.9,413528.26,,,,,,,,,
93960,2018,388168.39,314710.1,458454.99,,393911.99,,,368396.84,443258.26,,,,50.0,,,,,
93960,2019,410201.23,336697.65,482092.63,,415960.78,,,390164.82,467426.07,,,,50.25,,,,,
93960,2020,446790.56,370298.25,512631.68,,451767.52,,,425958.5,495400.65,,,,65.83,,,,,
93960,2021,529103.54,438429.35,618703.61,,534742.11,,,497917.62,608128.02,,,,79.58,,,,,
93960,2022,602186.57,508337.8,705063.72,,608107.72,,,566596.42,690548.03,,,,65.67,,,,,
93960,2023,594512.63,510230.41,690580.11,,599431.82,,,561625.58,683003.49,,,,65.42,,,,,
93960,2024,620376.72,536963.65,714426.07,,625564.03,,,586820.5,715271.47,,,,57.67,,,,11.88,
93962,2010,,,559255.1,,,,,,,,,,,,,,,
93962,2011,,,515765.25,,,,,,,,,,,,,,,
93962,2012,,230609.48,495849.44,,,,,,,,,,,,,,,
93962,2013,389226.74,260099.98,525944.28,,391076.77,,,,,,,,,,,,,
93962,2014,453148.75,324102.66,585398.3,,454521.29,,,,,,,,,,,,,
93962,2015,498588.78,372626.73,628563.46,,500373.97,,,510210.59,,,,,,,,,,
93962,2016,534819.57,408298.94,659843.37,,537567.88,,,546370.4,,,,,,,,,,
93962,2017,573171.47,445156.42,689908.55,,575877.62,,,582008.23,,,,,,,,,,
93962,2018,599144.76,467391.53,714338.1,,601445.26,,,605537.82,,,,,53.92,,,,,
93962,2019,616471.68,483133.23,732578.12,,618589.45,,,626381.92,,,,,57.17,,,,,
93962,2020,651363.52,521241.98,762042.6,,653701.85,,,669876.39,,,,,76.42,,,,,
93962,2021,730170.48,565875.91,887820.1,,731419.8,,,749827.06,,,,,85.0,,,,,
93962,2022,809058.74,630791.54,1002983.18,,809884.91,,,822163.68,,,,,68.75,,,,,
93962,2023,804505.28,635224.4,994328.46,,805405.42,,,812131.66,,,,,76.42,,,,,
93962,2024,842889.92,662012.14,1034385.41,,843724.66,,,846714.3,,,,,62.0,,,,,
94002,2010,781626.15,509464.67,1158979.48,,807498.57,397112.19,338655.77,736048.22,1070624.93,,,,,,,,,
94002,2011,751234.98,484118.32,1102106.59,,776883.09,369358.74,321850.11,706603.7,1054044.07,,,,,,,,,
94002,2012,796642.1,515687.94,1166668.51,,824872.21,384803.68,326947.05,746114.26,1116325.97,,,,,,,,,
94002,2013,973307.2,641442.54,1401371.72,,1005919.05,492292.7,418035.53,915161.48,1346612.37,,,,,,,,,
94002,2014,1149754.07,763144.87,1646367.95,,1188250.04,589929.13,513881.17,1083251.81,1592399.77,,,,,,,,,
94002,2015,1345959.04,904112.58,1900955.31,,1390068.97,682874.51,597064.71,1271697.05,1840375.59,,,,,,,,,
94002,2016,1491230.88,1014112.86,2081948.6,,1540223.52,780366.48,686342.73,1411074.59,2019484.09,,,,,,,,,
94002,2017,1567437.85,1074965.5,2175867.59,,1618647.61,827607.46,735325.69,1482609.06,2136866.85,,,,,,,,,
94002,2018,1791135.53,1252102.39,2444564.68,2549.4,1847072.7,945036.38,837826.07,1700548.46,2399519.79,,,,82.17,,,,36.2,
94002,2019,1743321.51,1285742.81,2286968.94,2598.88,1788323.96,1003579.73,897875.02,1677894.63,2196466.34,,,,73.0,,,,39.08,
94002,2020,1762534.56,1335912.38,2274971.96,2608.91,1806241.92,993256.98,860401.35,1692165.91,2234054.95,,,,98.75,,,,36.42,
94002,2021,1975710.41,1482538.87,2566104.48,2456.05,2029231.41,971471.9,770343.26,1874688.11,2626457.34,,,,104.17,,,,40.42,
94002,2022,2267655.86,1692794.35,2950119.73,2683.17,2331064.42,1021349.01,760304.11,2150010.16,3049858.07,,,,81.75,,,,32.92,
94002,2023,2099842.94,1580194.38,2712259.34,2739.96,2158850.15,962478.17,696556.34,1993206.58,2830881.76,,,,83.42,,,,23.17,
94002,2024,2197648.88,1655049.49,2798193.66,2825.69,2253836.93,951048.99,664197.83,2096071.91,2924877.88,,,,91.92,,,,31.67,
94005,2010,546554.32,329616.45,828940.72,,559642.07,427587.17,,548836.78,,,,,,,,,,
94005,2011,504970.44,306944.21,760956.69,,520927.23,405639.61,,513893.27,,,,,,,,,,
94005,2012,510269.49,312712.57,752762.8,,546912.33,382650.97,,521734.26,,,,,,,,,,
94005,2013,618262.48,389912.31,885795.26,,673275.24,455242.48,,638043.41,,,,,,,,,,
94005,2014,706205.06,463022.63,998803.54,,764769.71,543712.67,,720958.71,,,,,,,,,,
94005,2015,811004.75,542364.16,1142503.43,,877112.2,640513.41,,825988.48,,,,,,,,,,
94005,2016,900030.8,612647.91,1267576.24,,970446.51,732146.82,,916717.04,,,,,,,,,,
94005,2017,944443.28,651196.69,1334710.89,,1028965.36,756964.11,,968368.09,,,,,,,,,,
94005,2018,1052553.23,737135.38,1475543.42,,1152160.37,838432.52,,1090196.53,,,,,82.17,,,,,
94005,2019,1065454.57,783556.71,1437270.71,,1121923.59,899889.47,,1059791.26,1553513.97,,,,73.0,,,,,
94005,2020,1107063.24,832507.19,1483279.44,,1169310.49,917852.75,,1106594.29,1657551.31,,,,98.75,,,,,
94005,2021,1171700.46,879151.23,1638525.09,,1279861.77,912433.62,,1220675.08,1940067.17,,,,104.17,,,,,
94005,2022,1253748.92,948369.6,1787790.72,,1377757.77,992177.27,,1326971.7,2183527.06,,,,81.75,,,,,
94005,2023,1156597.68,897899.51,1642164.96,,1261423.56,945485.17,844147.84,1220315.85,2017417.34,,,,83.42,,,,,
94005,2024,1165894.62,904422.79,1652336.58,,1275411.39,940575.85,836208.37,1240674.8,2050144.12,,,,91.92,,,,11.75,
94010,2010,1211153.65,695707.36,2360901.16,,1289464.46,547963.28,469326.49,1116413.73,2402100.56,,,,,,,,,
94010,2011,1179738.3,653373.43,2276941.24,,1254794.39,496594.99,405781.7,1060136.62,2298225.71,,,,,,,,,
94010,2012,1382200.84,711585.7,2629404.71,,1475271.29,513622.44,398700.72,1153668.34,2484946.21,,,,,,,,,
94010,2013,1686548.22,878760.5,3143119.63,,1799252.06,635541.23,491639.16,1416575.41,2991782.33,,,,,,,,,
94010,2014,1952831.59,1035454.21,3550149.47,,2077528.81,741486.85,576539.5,1654728.75,3385441.82,,,,,,,,,
94010,2015,2192264.78,1192213.92,3942509.41,,2330118.0,840038.9,637605.49,1871869.36,3779879.81,,,,,,,,,
94010,2016,2341977.73,1304968.87,4140691.28,,2485673.38,935828.47,704847.87,2003873.42,3997594.33,,,,,,,,,
94010,2017,2435292.59,1369279.08,4214273.2,2792.33,2580681.99,964642.25,729472.27,2081555.84,4126514.56,,,,,,,,,
94010,2018,2687649.94,1548965.33,4516967.09,2871.43,2838879.45,1075823.69,798995.06,2320009.72,4439182.81,0.12,,,51.92,,,,76.3,
94010,2019,2632491.97,1590603.63,4417404.29,3003.77,2781035.15,1186560.77,899605.39,2299590.02,4295936.06,0.15,,,52.75,,,,79.92,
94010,2020,2732415.07,1689372.41,4534986.19,2999.15,2890879.91,1189620.91,896298.8,2345264.35,4439741.12,0.15,,,74.25,,,,75.33,
94010,2021,3048144.49,1856111.91,5056446.99,2886.72,3234036.56,1165474.07,880324.1,2558366.32,5123496.78,0.11,,,59.75,,,,89.08,
94010,2022,3414288.45,2061615.61,5645634.28,3117.59,3629563.91,1209983.8,911054.84,2841467.4,5760571.96,0.17,,,41.9,,,,69.83,
94010,2023,3137924.14,1901426.01,5227533.53,3163.68,3340722.65,1146243.06,839306.82,2597990.02,5376763.45,0.21,,,51.09,,,,65.92,
94010,2024,3157189.08,1945488.47,5128756.78,3286.25,3348974.58,1139606.14,793217.66,2645121.88,5251376.9,0.14,,,72.92,,,,50.83,
94014,2010,462724.49,295595.09,648462.29,,484381.04,352825.48,305636.63,460798.75,610726.3,,,,,,,,,
94014,2011,422009.25,272124.83,593183.05,,442571.92,318214.52,272654.59,423407.41,570113.03,,,,,,,,,
94014,2012,420057.43,278461.5,582425.04,,440940.66,314856.22,261021.12,424002.61,563632.79,,,,,,,,,
94014,2013,518999.85,355142.16,701242.06,,543372.52,395053.95,337703.66,524210.87,686149.91,,,,,,,,,
94014,2014,600999.43,421724.76,799821.89,,627087.1,467658.97,404306.34,606905.07,784615.35,,,,,,,,,
94014,2015,694764.23,495252.38,913543.28,,722981.71,541838.37,469757.65,702645.18,902222.47,,,,,,,,,
94014,2016,782557.53,564407.43,1021244.13,,812792.62,626449.74,535373.98,793881.72,1018310.17,,,,,,,,,
94014,2017,838485.91,610492.66,1088644.54,,871523.17,662295.26,587941.72,851632.39,1100880.42,,,,,,,,,
94014,2018,953898.95,701333.38,1225672.65,,991039.99,746608.18,671296.76,970231.75,1241716.54,,,,94.08,,,,28.6,
94014,2019,973727.28,754570.79,1200791.56,,996181.44,820830.51,745178.36,972254.54,1180243.52,,,,94.58,,,,28.33,
94014,2020,1007197.86,810782.41,1227067.75,2618.0,1027065.63,840202.26,786459.28,1008122.77,1244442.95,,,,116.33,,,,34.75,
94014,2021,1059879.54,853521.0,1318378.94,2684.08,1088555.95,829363.84,779160.37,1082813.64,1414404.14,,,,122.0,,,,41.33,
94014,2022,1118073.76,907166.32,1390464.68,2869.02,1150257.09,877192.53,813190.88,1148906.98,1497424.99,,,,76.42,,,,44.42,
94014,2023,1036024.04,859638.8,1281094.06,2949.49,1063519.73,840519.85,765278.85,1064633.81,1377456.95,,,,88.17,,,,33.58,
94014,2024,1044674.22,873040.69,1284656.63,3045.47,1075015.64,829407.29,763185.42,1077882.55,1373500.87,,,,90.08,,,,35.58,
94015,2010,491734.66,306768.42,692707.19,,526989.6,256102.5,233786.08,510870.25,631176.42,,,,,,,,,
94015,2011,454247.66,287684.17,625971.02,,485518.3,235639.38,201328.62,472227.05,574785.09,,,,,,,,,
94015,2012,457954.44,298872.98,622785.46,,487527.34,223496.76,191800.6,474512.14,581071.01,,,,,,,,,
94015,2013,566389.97,380092.77,750520.03,,599613.31,290305.76,249897.6,585300.26,707785.73,,,,,,,,,
94015,2014,647964.85,447095.84,846107.76,,682589.63,363372.94,319211.7,668100.87,807147.73,,,,,,,,,
94015,2015,744126.31,519548.2,960372.15,,781639.48,418324.35,367990.3,766442.81,919518.91,,,,,,,,,
94015,2016,829828.92,588302.27,1064144.44,,869760.9,479112.96,421072.49,853072.43,1027231.4,,,,,,,,,
94015,2017,888983.56,634553.15,1133328.58,,930062.29,508198.54,447345.68,912911.5,1111160.29,,,,,,,,,
94015,2018,1013505.26,728991.27,1277664.22,,1058157.74,569068.79,503163.99,1040473.93,1256920.19,0.06,,,91.0,,,,43.0,26.5
94015,2019,1050054.71,778319.3,1277335.23,2182.48,1090052.26,614552.01,559992.56,1072960.39,1235226.22,0.06,,,94.17,,,,40.0,22.92
94015,2020,1102341.1,839816.5,1319562.65,2297.94,1140759.13,613026.16,555646.88,1118930.61,1300275.74,0.11,,,101.25,,,,45.08,24.75
94015,2021,1180615.45,915795.78,1408771.75,2244.48,1219977.2,609460.5,535244.27,1196441.46,1458386.79,0.07,,,133.5,,,,46.25,28.67
94015,2022,1257155.91,992630.52,1490853.95,2396.53,1294413.71,634628.71,551349.08,1268470.21,1547656.04,0.12,,,79.67,,,,45.0,24.58
94015,2023,1171398.39,942375.97,1367256.29,2467.35,1199502.5,613579.43,539721.86,1178774.93,1411229.25,0.1,,,87.17,,,,36.08,19.25
94015,2024,1202019.61,967484.07,1384569.05,2465.07,1227721.42,601408.06,532786.73,1209601.04,1427605.31,0.11,,,89.83,,,,39.5,20.42
94018,2010,637568.69,446258.57,908759.05,,638630.17,,,644476.02,,,,,,,,,,
94018,2011,582120.79,395912.03,835172.48,,583086.95,,,585541.14,,,,,,,,,,
94018,2012,580945.02,395976.58,814130.8,,581790.75,,,583366.81,,,,,,,,,,
94018,2013,681522.14,477220.34,927862.98,,682398.74,,,687971.42,,,,,,,,,,
94018,2014,771300.66,546266.53,1031268.46,,771837.6,,,778613.28,,,,,,,,,,
94018,2015,857817.85,611761.39,1124687.61,,858061.66,,,861546.29,,,,,,,,,,
94018,2016,976054.28,694711.53,1263988.55,,976501.19,,,973146.55,,,,,,,,,,
94018,2017,1051551.84,748075.87,1351876.75,,1052517.57,,,1034840.36,,,,,,,,,,
94018,2018,1164831.83,839467.09,1479832.05,,1166367.33,,,1137789.48,,,,,32.92,,,,,
