Zip Code,Year,ZBP_Total_Establishments,ZBP_Total_Employees,ZBP_Annual_Payroll_Thousands
90808,2017,687,10823,491911
90822,2017,15,0,0
90831,2017,69,1104,66253
91021,2017,7,3,318
91023,2017,3,0,0
91024,2017,301,2050,69796
91319,2017,6,15,564
91320,2017,1249,21876,2466526
90707,2017,4,9,263
90710,2017,456,7921,481341
90714,2017,17,390,9032
90715,2017,149,626,15457
91221,2017,10,0,0
91222,2017,13,19,630
90732,2017,376,4058,174889
90840,2017,7,0,0
90853,2017,4,14,926
91001,2017,584,4794,204726
91012,2017,10,34,1036
91016,2017,1182,16479,877367
91206,2017,656,8409,445849
91208,2017,541,3405,169643
91214,2017,787,3532,137650
91224,2017,4,0,0
91225,2017,3,0,0
91226,2017,4,6,119
91301,2017,1435,15233,1059708
91109,2017,36,6836,834251
91202,2017,681,3907,163503
91114,2017,5,13,305
91116,2017,3,23,527
91118,2017,3,0,0
91124,2017,9,646,67539
91125,2017,5,0,0
91188,2017,6,0,0
91201,2017,689,10903,784146
91204,2017,915,11051,496506
91303,2017,1089,12372,386771
91308,2017,6,15,960
91309,2017,8,27,1879
91310,2017,5,23,1065
91311,2017,2045,37733,2200872
90716,2017,187,3296,104169
90720,2017,1143,13225,728707
91007,2017,1301,13823,477159
91011,2017,772,5949,259210
91205,2017,760,6408,263357
90747,2017,10,944,25641
90748,2017,9,244,13298
90749,2017,10,1996,92330
90755,2017,697,12455,627854
90801,2017,31,642,50061
91031,2017,9,93,5730
91040,2017,331,2559,77024
91043,2017,5,36,1076
91046,2017,9,27,698
90745,2017,773,13467,768275
90746,2017,755,18601,760207
90802,2017,1277,40180,3009426
91025,2017,3,0,0
91030,2017,849,6563,291486
91066,2017,12,67,2755
91077,2017,5,6,506
91101,2017,2011,25922,2110864
91108,2017,598,2948,139850
91523,2017,11,71,3498
91601,2017,1003,8873,437592
91505,2017,1872,34102,2578394
91604,2017,1722,12518,641200
91710,2017,2610,37765,1662046
91328,2017,13,112,3953
91329,2017,4,0,0
91330,2017,15,2318,36362
91345,2017,427,8537,444103
91503,2017,7,169,2735
91504,2017,727,16979,1063816
91331,2017,920,11484,442398
91602,2017,816,5169,280978
91356,2017,1718,12563,577432
91333,2017,4,12,246
91335,2017,1172,10778,375563
91353,2017,4,69,2161
91354,2017,375,1693,64474
91361,2017,1547,15178,1157524
91404,2017,7,25,813
91405,2017,1015,15100,634989
91608,2017,214,23355,2022144
91365,2017,16,50,2159
91367,2017,2681,49894,4100099
91384,2017,301,1742,53718
91390,2017,250,1342,62845
91408,2017,3,4,87
91409,2017,11,42,1236
91411,2017,808,9133,444108
91413,2017,37,82,10577
91416,2017,9,20,642
91501,2017,277,1347,55434
91702,2017,870,19356,899294
91708,2017,136,3727,139128
91326,2017,607,4019,128084
91372,2017,3,0,0
91376,2017,12,27,1584
91377,2017,235,791,38409
91423,2017,1704,12992,622099
91607,2017,816,5045,252206
91406,2017,1604,28308,1395823
91606,2017,720,7417,238625
91325,2017,725,11162,705146
91337,2017,3,7,205
91340,2017,723,11880,498519
91341,2017,8,142,3413
91342,2017,1066,24146,1307820
91706,2017,1500,32297,1629990
91709,2017,1424,14169,537604
91352,2017,1268,18426,950113
91605,2017,1312,14646,597097
91610,2017,8,85,7770
91614,2017,13,72,4006
91711,2017,937,16422,653518
91346,2017,9,42,1406
91350,2017,799,8556,327205
91364,2017,2044,14037,633220
91617,2017,4,0,0
91701,2017,502,2899,83771
91351,2017,659,5923,191257
91357,2017,18,273,8030
91358,2017,8,30,1054
91359,2017,17,124,3801
91360,2017,1453,18589,923037
91392,2017,10,0,0
91394,2017,3,7,79
91395,2017,3,7,414
91401,2017,983,7592,339475
91502,2017,1192,21793,821743
91508,2017,3,9,153
91510,2017,9,33,2060
91521,2017,106,0,0
91344,2017,1115,9070,278956
91355,2017,2434,55689,2832257
91362,2017,1944,21561,1400160
91380,2017,14,219,6871
91381,2017,449,5004,153887
91385,2017,3,5,264
91386,2017,7,19,809
91387,2017,424,2826,91908
91402,2017,756,13272,649979
91403,2017,2128,15563,1078606
91506,2017,824,9136,601503
91322,2017,7,41,1347
91324,2017,1457,18206,636714
91343,2017,685,7791,277117
91426,2017,17,42,1167
91436,2017,3333,19285,1869235
91321,2017,751,7254,244314
91522,2017,58,0,0
91943,2017,8,16,476
91944,2017,12,63,1704
91945,2017,464,6003,202120
91729,2017,29,356,15586
91734,2017,3,0,0
91735,2017,4,0,0
91737,2017,325,2236,70794
91743,2017,3,10,212
91744,2017,923,9982,394837
91768,2017,622,15263,717426
91792,2017,355,3446,96873
91901,2017,413,4585,181046
91916,2017,27,125,3935
91730,2017,2819,49948,2322531
91733,2017,1806,18518,751728
91747,2017,6,96,2201
91748,2017,2563,30883,1274465
91758,2017,3,93,3485
91759,2017,13,128,2438
91761,2017,2615,71032,3567712
91767,2017,806,11944,608795
91790,2017,908,13683,542828
91903,2017,12,17,575
91905,2017,12,23,1195
91906,2017,33,373,13594
91908,2017,9,28,1006
91909,2017,3,12,154
91910,2017,1526,20763,867949
91917,2017,8,65,1743
91921,2017,10,25,439
91931,2017,10,35,2292
91932,2017,282,1951,62182
91754,2017,1417,17284,727964
91764,2017,1113,24872,966347
91791,2017,646,7631,250978
91788,2017,16,236,5940
91789,2017,2072,20319,1017993
91951,2017,5,37,855
91962,2017,28,177,6693
91978,2017,165,1335,62485
91745,2017,1411,16582,716898
91773,2017,1184,17507,786517
91776,2017,1527,11732,407803
91785,2017,14,187,7338
91963,2017,4,0,0
91977,2017,680,6242,206055
92008,2017,2189,43027,2678184
91724,2017,494,6267,264396
91732,2017,622,4512,124171
91741,2017,589,4581,193417
91749,2017,5,272,12505
91750,2017,750,9477,379271
91752,2017,672,21388,928157
91786,2017,1878,23798,963674
91979,2017,7,130,4085
91980,2017,39,184,8748
91740,2017,713,11259,478806
91765,2017,1464,12746,736222
91912,2017,16,59,1205
91913,2017,311,2212,85264
91915,2017,422,4868,123825
92003,2017,168,1034,41671
91723,2017,707,7282,278012
91739,2017,730,10594,321477
91755,2017,406,3817,268350
91793,2017,4,23,837
91801,2017,1419,13654,496483
91902,2017,367,2791,97459
91933,2017,3,0,0
91934,2017,4,40,713
91935,2017,148,1080,44371
91942,2017,1304,18281,899354
91778,2017,9,12,733
91780,2017,876,5580,167450
91941,2017,775,6972,250258
91946,2017,3,8,346
91948,2017,7,16,191
91950,2017,1339,21790,783636
91911,2017,1437,21084,865903
92004,2017,81,574,14644
91715,2017,17,1222,37780
91775,2017,309,1976,96616
91784,2017,412,3534,103815
91722,2017,503,6237,207817
91746,2017,1022,19585,1079795
92007,2017,348,2890,185813
91762,2017,914,8921,324355
91766,2017,928,14426,737828
91769,2017,18,999,53617
91770,2017,1311,15510,971246
91914,2017,468,5524,216288
91731,2017,1114,13669,639974
91763,2017,934,12308,428236
91802,2017,12,485,22778
91803,2017,806,8034,365487
92115,2017,905,7770,229038
92106,2017,857,9822,428596
92109,2017,1655,20579,721310
92116,2017,565,3348,106345
92118,2017,632,7198,253788
92055,2017,126,2760,136754
92093,2017,37,534,17338
92107,2017,618,4110,131231
92058,2017,316,3566,146387
92079,2017,10,57,1386
92081,2017,1018,20309,1091738
92096,2017,6,136,1642
92101,2017,4235,74476,4222780
92020,2017,1898,29521,1323156
92028,2017,965,6640,249662
92120,2017,1017,16298,806310
92056,2017,1060,17132,821954
92066,2017,3,17,355
92067,2017,414,6315,213390
92070,2017,32,236,6024
92104,2017,881,6634,202595
92105,2017,563,6965,259023
92029,2017,1050,16134,861500
92065,2017,759,4587,167936
92071,2017,1183,13760,517431
92018,2017,21,104,5839
92019,2017,669,7112,226044
92021,2017,1169,11825,411286
92027,2017,587,5460,171839
92082,2017,408,2588,103509
92011,2017,937,11724,655790
92121,2017,3087,106918,11889194
92122,2017,1232,21323,1744284
92009,2017,1227,13639,844245
92013,2017,9,23,887
92014,2017,807,5989,292067
92057,2017,424,3631,108875
92059,2017,15,0,0
92060,2017,7,53,1419
92061,2017,36,831,34258
92111,2017,2109,38367,1805699
92114,2017,302,2433,90360
92030,2017,10,57,1384
92046,2017,15,191,7266
92049,2017,4,25,779
92051,2017,3,3,136
92052,2017,8,24,764
92064,2017,1631,35121,2240665
92072,2017,7,40,2125
92074,2017,15,155,11602
92022,2017,3,0,0
92023,2017,23,94,6849
92024,2017,2530,20812,893171
92026,2017,589,5308,198701
92033,2017,7,49,2280
92036,2017,104,744,18443
92038,2017,18,59,2903
92039,2017,4,7,930
92040,2017,741,10376,503464
92054,2017,1238,15173,487139
92075,2017,938,8387,482895
92103,2017,1708,24353,1776299
92110,2017,1638,28392,1216394
92117,2017,1195,10315,415245
92010,2017,537,9224,687530
92068,2017,4,17,665
92069,2017,1165,15468,654774
92078,2017,1184,13693,638901
92119,2017,350,1858,60398
92037,2017,2489,34731,2446241
92108,2017,2545,53534,2494933
92123,2017,1868,69470,4989981
92025,2017,1751,24511,1039060
92084,2017,873,6457,213945
92085,2017,27,300,11967
92112,2017,13,112,2928
92113,2017,540,15714,693170
92083,2017,810,10100,375872
92086,2017,19,109,2585
92088,2017,7,13,343
92091,2017,74,688,29108
92102,2017,562,9041,385400
92231,2017,614,5991,156089
92304,2017,4,30,1702
92305,2017,14,249,4091
92307,2017,566,7723,343517
92394,2017,174,3505,135219
92397,2017,69,1314,23222
92405,2017,238,2546,92740
92502,2017,14,152,12435
92503,2017,1514,21207,713240
92131,2017,1026,18494,1360460
92278,2017,40,567,25853
92398,2017,21,237,4868
92132,2017,11,87,7015
92134,2017,17,0,0
92210,2017,199,5408,170437
92223,2017,528,6040,207357
92244,2017,18,232,4761
92247,2017,4,14,473
92248,2017,7,34,985
92249,2017,37,477,19883
92281,2017,25,135,3654
92312,2017,9,29,761
92313,2017,174,1639,82476
92316,2017,373,7276,315513
92327,2017,8,52,5020
92328,2017,10,422,9866
92329,2017,9,30,669
92331,2017,7,163,6684
92332,2017,3,0,0
92333,2017,15,121,2065
92334,2017,16,248,7718
92399,2017,770,6597,205011
92401,2017,195,2595,82384
92413,2017,4,0,0
92415,2017,8,221,7884
92418,2017,4,46,1209
92423,2017,8,63,1051
92427,2017,11,65,4289
92501,2017,781,13187,731402
92135,2017,66,1365,83241
92226,2017,8,71,2530
92250,2017,83,688,26343
92282,2017,7,94,8981
92283,2017,19,101,2068
92284,2017,450,4214,131350
92335,2017,1370,29726,1661397
92136,2017,70,599,25891
92227,2017,383,7306,288347
92239,2017,7,32,1959
92240,2017,306,2568,65100
92395,2017,619,9515,293090
92410,2017,478,6561,230982
92509,2017,847,13634,618696
92127,2017,1210,24137,2246227
92137,2017,5,8,319
92138,2017,19,242,11963
92139,2017,119,981,26361
92176,2017,7,21,661
92177,2017,5,10,286
92178,2017,8,13,477
92182,2017,30,5861,103540
92186,2017,12,750,35385
92251,2017,204,1930,83220
92309,2017,24,409,11119
92310,2017,71,1542,93320
92374,2017,886,19844,720440
92406,2017,4,216,11671
92513,2017,6,0,0
92514,2017,5,16,330
92516,2017,6,37,616
92517,2017,6,71,6575
92191,2017,8,73,7996
92192,2017,11,22,725
92193,2017,23,121,7154
92196,2017,4,0,0
92198,2017,9,20,1831
92211,2017,916,12655,420999
92273,2017,4,27,999
92274,2017,109,1080,50610
92314,2017,173,622,20484
92356,2017,53,586,28755
92357,2017,4,0,0
92358,2017,9,130,3657
92402,2017,7,173,5623
92404,2017,475,8750,343828
92407,2017,429,9667,335806
92518,2017,72,2142,122617
92126,2017,1646,20357,968289
92155,2017,25,310,19786
92159,2017,4,5,232
92160,2017,9,121,3201
92201,2017,995,11488,396789
92311,2017,505,6676,198480
92338,2017,8,75,1880
92339,2017,16,31,763
92340,2017,12,181,6512
92341,2017,3,9,499
92342,2017,36,247,6874
92359,2017,76,611,23624
92377,2017,160,3321,155641
92519,2017,4,22,408
92521,2017,9,72,1886
92522,2017,6,23,378
92140,2017,19,184,6118
92161,2017,6,0,0
92163,2017,8,53,3627
92165,2017,3,7,312
92166,2017,5,9,569
92167,2017,3,4,149
92168,2017,5,22,1184
92169,2017,10,27,2722
92171,2017,7,22,758
92172,2017,6,33,1005
92173,2017,563,7018,150040
92261,2017,14,97,2934
92275,2017,7,59,985
92276,2017,213,3556,114377
92344,2017,157,935,37720
92363,2017,101,966,28221
92375,2017,12,118,5140
92376,2017,733,11743,438122
92530,2017,773,8324,300325
92128,2017,1277,20053,1256027
92143,2017,3,0,0
92145,2017,53,626,21075
92202,2017,23,290,10250
92203,2017,423,6024,215055
92220,2017,398,4680,167263
92262,2017,1136,17129,766216
92506,2017,1118,14570,633902
92508,2017,519,4989,185885
92130,2017,1879,20944,2113250
92147,2017,17,85,12505
92150,2017,12,42,1066
92152,2017,17,302,23751
92153,2017,4,0,0
92252,2017,96,1593,63249
92266,2017,3,2,148
92267,2017,7,92,2577
92268,2017,9,105,3413
92270,2017,708,15169,760928
92315,2017,383,4818,134155
92317,2017,57,479,15982
92336,2017,788,9197,330124
92337,2017,640,18277,921943
92347,2017,8,87,7399
92350,2017,9,2272,189692
92352,2017,195,1673,57136
92364,2017,5,155,10986
92365,2017,24,151,5056
92378,2017,31,174,9545
92154,2017,1583,18586,798218
92241,2017,60,390,10193
92308,2017,429,4503,130715
92368,2017,14,318,14614
92369,2017,5,0,0
92371,2017,140,872,24956
92382,2017,83,816,15183
92232,2017,5,0,0
92233,2017,42,544,33279
92253,2017,833,10885,357669
92320,2017,157,1797,67650
92345,2017,1046,10328,320903
92504,2017,848,16811,711988
92507,2017,1500,30198,1270466
92230,2017,191,5213,140096
92234,2017,769,7321,255414
92235,2017,13,187,5639
92236,2017,336,5515,186149
92242,2017,12,166,6088
92243,2017,1056,14825,494081
92254,2017,48,423,15447
92263,2017,34,378,24972
92277,2017,176,1674,39828
92285,2017,8,24,797
92286,2017,8,43,901
92301,2017,166,3343,150368
92384,2017,6,27,523
92385,2017,18,96,5029
92386,2017,11,46,2051
92391,2017,44,176,5534
92505,2017,632,11495,623944
92225,2017,236,2361,83760
92255,2017,13,160,7251
92256,2017,40,198,4557
92264,2017,535,7017,204856
92372,2017,41,131,3500
92392,2017,801,13057,446960
92124,2017,307,2127,94028
92129,2017,683,6640,664174
92257,2017,13,125,2858
92258,2017,42,434,21820
92259,2017,7,61,1711
92260,2017,1541,20270,675808
92321,2017,18,98,3722
92322,2017,10,19,1465
92323,2017,3,35,390
92324,2017,770,17678,746650
92325,2017,136,1345,36894
92346,2017,478,9873,342788
92354,2017,350,15670,960129
92373,2017,1275,18915,1003627
92393,2017,20,455,13379
92408,2017,1011,35854,1421440
92411,2017,155,3673,185381
92546,2017,10,109,2896
92548,2017,34,99,4052
92585,2017,146,2050,96845
92612,2017,2107,51537,4868921
92615,2017,12,152,10395
92616,2017,12,212,8321
92617,2017,125,9600,1569719
92658,2017,33,0,0
92663,2017,1318,10876,591778
92674,2017,10,91,2602
92675,2017,1256,15106,767576
92690,2017,14,73,2353
92691,2017,1801,20704,1071194
92536,2017,39,106,3147
92549,2017,132,1145,32274
92602,2017,603,7889,488486
92654,2017,11,72,5456
92655,2017,74,392,13779
92659,2017,7,18,428
92660,2017,4010,53358,5197226
92539,2017,52,438,11703
92556,2017,9,80,2774
92557,2017,330,2752,78158
92593,2017,17,76,2499
92595,2017,458,4890,212455
92605,2017,11,38,1228
92606,2017,1116,20994,1323941
92543,2017,560,6370,244100
92571,2017,413,8340,315651
92586,2017,247,2957,74520
92618,2017,3727,92633,8132684
92649,2017,1354,16214,799383
92652,2017,15,140,4304
92656,2017,1336,23845,1888853
92678,2017,9,56,1441
92679,2017,533,2170,93943
92551,2017,179,10076,457743
92604,2017,874,7379,391617
92619,2017,24,621,75095
92620,2017,1089,5588,205141
92653,2017,1872,20408,1001166
92672,2017,1235,10528,478100
92623,2017,16,43,2462
92626,2017,3095,63023,3994864
92627,2017,1957,20776,789228
92628,2017,13,164,10311
92629,2017,887,8329,324930
92584,2017,471,5235,149145
92607,2017,11,24,885
92609,2017,7,34,1126
92624,2017,214,1269,50977
92630,2017,1984,24999,1307201
92637,2017,141,2458,94234
92545,2017,425,8246,277353
92563,2017,860,9011,377203
92610,2017,467,13748,908396
92552,2017,14,134,3665
92553,2017,940,13335,379800
92564,2017,17,222,6462
92567,2017,67,387,15575
92648,2017,1699,16440,672579
92676,2017,49,261,10330
92570,2017,466,7888,302459
92587,2017,269,1619,52797
92646,2017,906,6846,240929
92677,2017,1751,13339,568709
92561,2017,30,169,7218
92562,2017,1711,18752,750700
92591,2017,1137,17914,633475
92625,2017,558,3598,177694
92647,2017,1817,28162,1630664
92657,2017,315,3328,150423
92531,2017,7,16,944
92532,2017,270,2718,83891
92554,2017,7,35,1315
92555,2017,291,7438,423629
92614,2017,2461,56719,4998782
92661,2017,115,1065,39926
92673,2017,1164,10808,657296
92572,2017,11,111,4815
92581,2017,7,0,0
92582,2017,122,906,45302
92596,2017,229,1665,53093
92603,2017,410,2210,96181
92684,2017,5,29,1108
92685,2017,10,27,1289
92688,2017,1035,18325,998609
92683,2017,2021,18512,617565
92544,2017,398,3069,85730
92592,2017,1163,14064,539614
92650,2017,4,35,3336
92651,2017,1260,10138,457974
92662,2017,94,581,18224
92583,2017,292,2996,89806
92589,2017,31,980,23335
92590,2017,1411,18087,881882
92882,2017,1050,13344,503387
92887,2017,663,6766,394375
92809,2017,9,147,11067
92811,2017,6,33,1423
92815,2017,4,10,193
92816,2017,5,26,1173
92817,2017,11,33,1048
92821,2017,2253,47907,2745865
92834,2017,19,0,0
92835,2017,690,9820,611795
92871,2017,7,28,809
92877,2017,14,287,11476
92878,2017,26,625,25320
92881,2017,695,11823,468399
92707,2017,968,19042,1306458
92844,2017,536,4499,126501
92879,2017,1251,29326,1482298
93002,2017,17,194,6082
92868,2017,1641,47597,2901751
92883,2017,460,6413,276790
93003,2017,2550,35185,1661285
92799,2017,10,16,671
92846,2017,4,0,0
92856,2017,13,246,23102
92857,2017,3,0,0
92859,2017,7,46,1966
92860,2017,765,9733,379688
92861,2017,175,1135,41347
92708,2017,1963,26879,1485177
92711,2017,11,304,9397
92728,2017,14,96,4540
92780,2017,2517,33598,1894053
92801,2017,1470,26351,1169459
92806,2017,1979,48697,2736030
92822,2017,21,202,20729
92823,2017,91,4392,277706
92867,2017,1629,19730,1104477
92808,2017,521,7533,445009
92705,2017,3033,55128,2954170
92706,2017,553,6544,222796
92825,2017,4,12,1786
92831,2017,1154,20740,877362
92863,2017,14,68,2886
92864,2017,3,23,533
92865,2017,976,23239,1293357
92704,2017,1597,28858,1209211
92781,2017,33,168,6833
92782,2017,557,7107,234930
92870,2017,1222,12904,601601
92880,2017,1235,18053,961297
92697,2017,14,293,6835
92698,2017,6,0,0
92701,2017,1095,12865,536253
92807,2017,1553,26338,1425395
92803,2017,16,918,28271
92804,2017,874,8291,261831
92805,2017,1214,27494,1343765
92841,2017,828,15562,755824
92866,2017,512,7009,337521
92692,2017,957,6896,299945
92702,2017,13,914,30352
92703,2017,558,5515,188680
92845,2017,287,2280,88251
92869,2017,601,4867,157207
92885,2017,14,138,3659
92886,2017,1058,7142,239021
92693,2017,10,208,13416
92694,2017,549,2855,124718
92836,2017,6,112,2342
92842,2017,11,28,802
92843,2017,1108,12977,465730
93001,2017,1101,10857,575439
92802,2017,664,54287,1796433
92832,2017,807,11423,343659
92833,2017,940,8924,390322
92837,2017,3,0,0
92838,2017,6,74,2517
92840,2017,694,8787,281291
95567,2017,16,248,8546
95568,2017,3,7,134
95569,2017,4,8,264
95570,2017,54,491,14837
95615,2017,10,30,1315
95616,2017,1030,10846,437700
95623,2017,72,447,23719
95659,2017,10,86,2790
95660,2017,506,6902,260635
95746,2017,548,3631,144761
95816,2017,898,16665,1280141
95817,2017,186,12160,997143
95819,2017,486,9311,429790
95823,2017,960,17509,1051421
95571,2017,4,3,204
95573,2017,43,309,11771
95624,2017,1120,11905,391103
95633,2017,33,95,3650
95686,2017,11,257,12581
95687,2017,799,11273,410911
95695,2017,732,8577,428605
95696,2017,21,186,6982
95697,2017,5,0,0
95698,2017,7,77,3854
95699,2017,5,17,504
95701,2017,10,73,6542
95703,2017,30,149,8229
95812,2017,10,87,3753
95813,2017,4,117,7319
95814,2017,1675,24285,1648993
95585,2017,9,39,1000
